Probe	hour1	hour6	hour24	day2	day7
ADAMTS17	-0.236123	-0.0320980000000004	-0.0150859999999997	0.12436	-0.009633
ADAMTS17	-0.154674	-0.105287	0	0.156409	0.235908
SNORA43	-0.424261	-0.174718	0.135486	0.0641669999999994	-0.139975000000001
SNHG7	-0.424261	-0.174718	0.135486	0.0641669999999994	-0.139975000000001
DHH	0	0.051091	-0.018913	0.254614	0.259631
ABRA	-0.0428860000000002	-0.296313	-0.12943	0.0856210000000002	0.285578
ABRA	-0.133548	-0.0187049999999997	0.01627	0.0168209999999998	-0.0830960000000003
KLHDC1	-0.217617	-0.40215	0.64706	0.0232989999999997	-0.0716429999999999
RICTOR	0.259027	-0.0596079999999999	-0.101713	-0.0422120000000006	0.0765180000000001
NETO1	0.20878	-0.253615	-0.175477	-0.1537975	0.37202
WWP2	0.207915	-0.00536300000000001	-1.453913	-0.163722999999999	0.00608500000000056
ST7L	0.0543870000000002	0.417231	0.0988390000000003	0.0306400000000004	-0.0669000000000004
ST7L	-0.00401999999999969	0.062684	-0.0599699999999999	-0.0252665000000003	0.0923980000000002
C2orf15	0.1157	-0.148315	0.181254	-0.0274615000000002	0.27895
KCNH8	-0.0103449999999996	0.153645	0.137123	0.377907	0.0160090000000004
MCF2L	-0.091412	0.0069060000000003	-0.00885299999999978	0.0248444999999999	0.114527
SLCO6A1	-0.0378579999999999	-0.052406	0.0377779999999999	0.117054	0.155711
PP2D1	0.106213	0.167071	-0.11455	0.27923	0.160228
KLC3	-0.185323	0.0932399999999998	-0.015663	0.194349	0.0425210000000007
CIB3	-0.01105	0.329918	-0.202159	0.1846035	-0.064565
CIB3	0.0942210000000001	0.0920730000000001	-0.126937000000001	0	0.0136600000000007
CADM2	0	0.169942	-0.117636	0.247055	0.358501
CADM2	0.071523	0.029131	-0.215274	-0.0335900000000002	-0.0616230000000004
C9orf66	-0.0578879999999997	0.0380199999999999	-0.0943529999999999	0.00375399999999981	-0.396305
C9orf66	-0.0246499999999998	-0.28796	0.0756830000000002	0.11606	0.196209
HDAC9	0.0329649999999999	-0.142055	0.0656140000000001	0.0682270000000003	0.349628
HDAC9	-0.285469	-0.00770500000000007	0	-0.0190360000000003	-0.181383
SLC16A11	0.0750279999999997	0.341044	-0.000295000000000378	0.166402499999999	0.0686539999999995
TMEM67	-0.204902	-0.455126	-0.16711	0.201334	-0.14919
TMEM67	-0.0572539999999999	-0.132378	0.210962	-0.0827775000000002	0.437863
HS6ST2	-0.10302	-0.103653	0.0774409999999999	0.18582	0
HS6ST2	-0.0582319999999998	-0.0149849999999998	0.379635	-0.033541	0.128502
CAMKK1	-0.049766	0.0556470000000004	0.345394	-0.0635160000000008	0.12278
ZNF563	-0.0180899999999999	0.0116490000000002	-0.155451	-0.0889350000000002	-0.29492
CLEC4D	-0.284842	-0.141103	0.024416	0.0843984999999998	-0.0104920000000002
CLEC4D	0.0680130000000001	0.0816789999999998	0.0923150000000001	0.123461	0.018275
SLC25A27	0.13254	0.277044	0.422966	-0.1419175	-0.0402060000000004
GPRC6A	-0.228686	-0.377759	0.415252	0.0759270000000001	-0.173829
RAET1E	-0.31932	0.302506	0.00533099999999997	-0.125817	-0.082894
SLC44A5	0.0276320000000001	0.164116	0.0884729999999996	0.1396265	-0.181896
SLC44A5	-0.297057	-0.0235609999999999	-0.18945	-0.0707434999999998	0.00951799999999992
ZNF417	0.0136349999999998	-0.255369	-0.158202	0.00461299999999998	0.0338770000000004
ZNF781	-0.115652	-0.0599440000000002	0.00690899999999983	-0.0633179999999998	-0.110774
HELB	-0.0453229999999998	-0.374161	0.209851	-0.158468999999999	0.136497
HELB	0.0905380000000005	-0.271642	0.109057	-0.260112	0.373038
SEC62	0.189844	-0.485758	0.374123	0.128448	-0.0262509999999994
SEC62	-0.0610350000000004	-0.322915	0.239213	-0.0209630000000001	-0.0242100000000001
TRDN	0.343668	-0.0511650000000001	0.0254340000000002	-0.00107150000000011	-0.167307
SOCS4	0.225507	-0.17349	0.0962509999999996	-0.227354500000001	0.0920179999999999
C8orf31	0.011037	0.397552	0.293766	0.0976295000000005	-0.0966659999999999
ZNF547	0.204966	-0.0181789999999999	-0.12432	-0.0492119999999998	-0.162639
SIM1	-0.0789399999999998	0.0735439999999996	0.109055	0.193278	0.354698
PROM2	-0.131028	-0.747483	0.194501	0.0303894999999996	0.733657
TLR4	-0.19177	0.0913439999999994	-0.508986	0.151049	-0.10779
TSNARE1	-0.0387269999999997	0.363362	-0.148435	-0.0945314999999995	0.0902669999999999
ABHD11	-0.0495999999999999	0.153869	0.093235	0.0119245000000001	-0.156061
CAPN13	0	-0.185301	0.208606	0.261880000000001	-0.307008000000001
STMN1	0.134894	0.358736	0.186038	0.046891	0.442056
TIRAP	0.38266	0.117796	-0.579175	-0.0628295000000003	0.0205070000000003
SIGLEC10	0.0323889999999998	-0.019685	-0.0570179999999998	-0.1253205	0.0256939999999997
SIGLEC10	0.0213559999999999	0.289314	-0.157541999999999	0.0550335000000004	-0.0609359999999999
ADAMTSL1	0.180038	-0.157162	0.0837499999999998	0.2839005	0.273358
RFX4	-0.133423	-0.602646	0.314877	0.0489574999999998	-0.104849
WFIKKN1	-0.167242	-0.0169709999999998	-0.119908000000001	0.0893554999999999	-0.0430130000000002
SENP1	0.638705	0.455233	-0.736697	-0.633830000000001	0.6231
KLF14	-0.0894019999999998	-0.253138000000001	0.192965	0.1237675	0.581646999999999
KLF14	0.024464	0.116694	0.277202	0.185569500000001	-0.0654330000000005
NXNL2	-0.208126	0.150937	0.0823	0.261163	-0.000458999999999765
BRS3	0.0310769999999998	-0.359796	-0.283539	0.2255225	-0.17058
ZNF396	0.110297	0.141634	0.0151150000000002	0.1502835	0.224086
SLC26A7	-0.020607	-0.134559	-0.130848	-0.0318019999999999	-0.0757659999999998
SLC26A7	-0.0198450000000001	-0.250029	0.285033	-0.0269310000000003	0.0774849999999998
SNX18	0.0557729999999994	0.290451	-0.260186	-0.165868	0.0237790000000002
FBXO39	0.141849	0.0217549999999997	0.0735089999999996	0.261823000000001	-0.275379999999999
B3GNT6	-0.0121909999999996	-0.183671	-0.00853600000000032	-0.068462499999999	0.125451
B3GNT6	-0.149495999999999	0.855706	-0.029191	0.140027999999999	-0.139713
DENND1B	-0.0120429999999998	-0.449398	0	-0.059158	-0.0363790000000002
ZNF619	-0.100090000000001	-0.199381000000001	0.123485	-0.0323344999999993	0.274955
FAM71D	-0.162231	-0.00922200000000029	-0.126706	0.0747715000000002	0.329383
BCL2L14	-0.114371	-0.056505	0.280179	-0.0272170000000003	-0.0815960000000002
HS6ST3	-0.356292	0.388392	0.051396	0.153524	-0.597509
SLC26A1	-0.250372	-0.0310950000000001	-0.17771	-0.0513520000000001	0.321087
CLDN15	-0.161652	0.148511999999999	-0.0472049999999999	0.185926	-0.519791
RAB42P1	-0.127681	0.115911000000001	-0.16583	0.2220575	-0.355949
RAB42	-0.127681	0.115911000000001	-0.16583	0.2220575	-0.355949
PTCHD1	0	0.0684830000000001	-0.14485	0.0599964999999996	-0.0865740000000002
C2orf65	-0.0298419999999999	-0.721332	0.0689930000000003	0.165487	-0.0753650000000001
ZSCAN4	-0.0351919999999999	-0.180488	-0.130693	0.131336	-0.262746
ZSCAN4	-0.062316	0.00259300000000007	0.273953	-0.0544275000000001	-0.04705
VWA5B1	0.0687519999999999	-0.525522	0.212275	0.282831	0.193296
VWA5B1	-0.0123710000000008	0.314066	0.030341	-0.0202394999999997	-0.130212
NCRNA00311	-0.093639	0	0	0.208278	-0.329734
HTR6	0.00168000000000035	-0.152656	0.363778	0.148974	-0.189613
MAGEB6	-0.0318010000000002	-0.118381	0.03783	0.1456925	-0.0163059999999997
TCEB3C	-0.202373	-0.593487	-0.0058419999999999	0.179959	-0.095742
TCEB3CL	-0.202373	-0.593487	-0.0058419999999999	0.179959	-0.095742
RUSC1-AS1	-0.366613	0.102665	0.158182	0.1470225	-0.59922
CACNG6	-0.155779	0.038856	-0.400468	-0.392486	-0.446653
IFLTD1	-0.140579	-0.582769	0.322867	0.248583999999999	0.295328
AXDND1	0.282986	0.0209320000000002	0.05219	0.0473409999999999	0.00770500000000007
ASMTL-AS1	-0.517177999999999	0.0157489999999996	0.131794	0.333390499999999	0.243495
CD200R1	-0.088444	0.0425749999999998	-0.130848	0.1964705	-0.0668790000000001
NCRNA00334	-0.165818	0.0352539999999997	0.228225	-0.110216	0.0720350000000001
NCRNA00334	0	0.121352	-0.0456649999999996	0.1929825	0.0184249999999997
ATOH7	-0.00351100000000004	-0.0824630000000002	-0.153868	0.0289444999999997	-0.0355990000000004
ATOH7	0.0460199999999999	-0.249914	-0.181931	0.000110000000000277	0.0625999999999998
SEC16B	0.0353369999999997	0.149495	-0.242118	-0.2516515	0.036762
FAM123B	-0.127389	-0.466466	0.00724299999999989	0.0857905000000008	0.132435
NKX6-3	-0.132949	0.181026	0.00644500000000026	-0.1048545	-0.1171
NKX6-3	0	-0.0221859999999996	0.0661670000000001	-0.0923365	0
C10orf27	-0.213473	-0.265434	0.345791999999999	0.282183000000001	0.0799690000000002
EXOC3L2	-0.298988	-0.0452680000000001	0.0922220000000005	0.348543500000001	-0.234575
CABP4	0.120673999999999	0.090141	0.0549659999999994	0.1073455	0.0978909999999997
TNFRSF13C	-0.235035000000001	0.042859	-0.0180549999999995	0.0563194999999999	0.277897
CAMK2N2	-0.0828980000000001	0.322971	-0.152623	-0.257461	-0.236166
ANKRD30BP2	0	0.0331090000000001	0.176613	0.2432005	-0.219999
ANKRD30BL	0	0.0331090000000001	0.176613	0.2432005	-0.219999
KCNG3	0.113765000000001	0.292383	0	-0.00557649999999965	0.401125
KCNG3	0.217488	0.104652	0.151931	-0.0362529999999999	-0.236125
FOXP2	-0.0252159999999999	0.299608	0.147677	0.0204605	-0.0961760000000003
B4GALNT2	-0.145903	-0.0923740000000004	0.213592999999999	0.305249	-0.174467
NETO1	0.170123	-0.273067	-0.0209270000000004	-0.0859195000000001	-0.0804840000000002
FMR1NB	0.0184690000000001	0.150263	0.130848	0.3242525	-0.0933380000000001
C1orf150	-0.11999	-0.168384	0.117398	0.122946	-0.25944
SIGLEC11	0.0268139999999999	-0.0599440000000002	0.161595	0.0495770000000002	-0.0846690000000003
SIGLEC11	-0.14292	-0.168418	-0.446756000000001	0.144395	0.0901120000000004
IL23R	-0.16536	-0.251017	0.324579	0.157222	0.0815550000000003
MAGEB18	-0.0574489999999996	0.224539	0.110488	-0.0206569999999999	-0.208529
CD276	-0.019482	0.545974	-0.81595	-0.5648215	0.0984970000000001
IL28A	-0.0377500000000004	0	0.216572	0.0683975000000001	0.479032
IL29	-0.170551000000001	-0.024	-0.0767630000000006	0.0777089999999996	0.0848170000000001
C4orf36	0.305436	-0.240385	-0.309148	-0.253759	-0.258192
FIGNL1	0.253906	0.676774	-0.340632	-0.3266505	0.0872650000000004
RIMS1	0.107999	0.176795	0.0298420000000004	0.102866	-0.0153179999999997
PITPNM2	0.398326	0.211615	-0.205212	0.113753500000001	0.0427909999999994
PITPNM2	0.345947	-0.0358930000000006	-0.295776999999999	-0.390083	-0.421675
TAB3	0.130437	-0.109694	-0.407775	0.0157295	0.084276
TAB3	0.79837	-0.131065	-0.252546	-1.003368	0.408279
GRK7	-0.330422	0.532702	0.154333	-0.0478779999999999	0.199408
MMEL1	-0.0525850000000005	0.0750760000000001	-0.315259999999999	0.0291320000000006	-0.134924000000001
PDE8A	0.333021	0.127774	-0.217315	-0.418478500000001	-0.0293280000000014
NLRP6	-0.178401	0.824962	0.348563	0.0215070000000002	0.00944999999999974
AKNAD1	0.0977670000000002	-0.106036	0	0.347853	-0.00427899999999992
ZCCHC5	-0.625263	-0.158374	0.099507	-0.0919045000000001	0.257923
ATRIP	0.00656600000000029	0.382845000000001	-0.0864099999999999	0.0826839999999995	-0.317744
TREX1	0.00656600000000029	0.382845000000001	-0.0864099999999999	0.0826839999999995	-0.317744
ZIC5	0.293514	0.194626	0.0324119999999999	0.00164049999999971	0.11124
ANGPT1	0.0394009999999998	0.169385	-0.123281	0.0573234999999994	0.084584
TEDDM1	-0.222318	0.03417	-0.0659700000000001	0.2510625	0.210875
GABRG1	0.225201	-0.168079	0.0296889999999999	-0.00637100000000013	0.390658
PANX2	-0.10014	-0.154221	-0.055402	0.0662850000000006	-0.167057000000001
ZNF114	-0.237184	-1.02209	-0.0851300000000004	-0.0190505000000005	-0.255542
ZNF114	0.211	-0.467893	0.231032	-0.0127539999999993	0.243806999999999
CCDC27	-0.142931	-0.0865799999999997	0.0626369999999996	-0.192883999999999	0.0389569999999999
C15orf26	-0.256068	0.075332	-0.514971	0.2045475	-0.393651
RBMY2FP	-0.0242390000000001	0.0233639999999999	-0.260633	0.1041665	0.172654
NEUROD2	-0.0705359999999997	-0.357844999999999	-0.0655460000000003	0.282614	0
C5orf17	-0.030287	0.293037	0.0106829999999998	-0.2615815	-0.013312
NCRNA00208	0.0172849999999993	-0.65237	0.06433	-0.0474815	-0.322706
DNAH6	0.0683020000000001	0.167094	-0.214395	-0.0749080000000002	-0.141875
LRRC15	0.078265	0.116754	0.230305	-0.1909505	-0.387753
C10orf93	-0.062074	-0.291276	-0.331464	0.0306649999999999	0.347914
B3GNT7	0	0	0.0746459999999995	-0.0682235000000002	0.0597970000000005
ZNF645	0.0330120000000003	-0.125592999999999	-0.274207	-0.0801460000000001	0.194799
ZMYM6	0.299084	-0.195215	-0.0675020000000002	-0.1153605	-0.303487
ZMYM6	0.805343	0.160252	0.113131999999999	-0.387387	0.139644
SGCZ	-0.034484	0.070246	0.24549	-0.0468614999999999	0.12104
WNT9B	-0.0808650000000002	-0.141546	0.0429829999999995	0.3705765	-0.102485
CNPY3	0.448202999999999	1.085207	-0.320373	-0.666069	-0.459891
SCAMP1	1.092295	0.255119	-0.038176	-0.513069	0.57131
C2orf52	0.201838	0	0.161082	0.2208575	-0.0591400000000002
HAS3	-0.286002	-0.0279769999999999	-0.255071	0.174801499999999	0.272537
FGF4	-0.213001	-0.126933	-0.198727	0.1966435	0.120458
SLC30A8	-0.0166409999999999	0.448385	0.529033	-0.145373	-0.320119
C11orf65	-0.160498	-0.0702629999999997	0.248888	0.174497	-0.169315
FAM71E2	0.177456	-0.242893	0.0562770000000001	0.0782429999999996	-0.307598
OR5P2	0.103444	0.101444	0.133294	-0.122205000000001	-0.01892
DYDC1	-0.0509949999999999	0.0654659999999998	-0.422318	0.150158	0.130848
IL27	-0.223697	0.238507999999999	-0.0135700000000005	0.1773145	0.154802
IQCF1	0.0744590000000001	-0.0717319999999999	-0.308668	0.0499089999999995	0.149374
DEFB125	-0.210904	-0.0492119999999998	0.13028	0.0531840000000003	0.128119
WFDC10B	-0.168948	-0.297223	-0.144112	0.0421045000000002	0
DEFB105A	-0.128928	0.239119	-0.153033	0.246067	-0.24073
DEFB105B	-0.128928	0.239119	-0.153033	0.246067	-0.24073
PKHD1	0	-0.208752	0.0887600000000006	0.00802449999999943	0.0956539999999997
PKD1L1	-0.11267	-0.203876	0.025217	0.2549125	0.217256
GPR112	-0.291019	0.458505	0.194567	0.1220305	0.298418
ODZ1	0.0472709999999994	-0.782727	-0.186561	0.0756560000000004	-0.26742
REXO1L2P	-0.107876	-0.305399	0.147106000000001	0.2992385	0.332730000000001
REXO1L1	-0.107876	-0.305399	0.147106000000001	0.2992385	0.332730000000001
TAF1L	-0.329539	-0.605655	0.500983	-0.0448094999999995	0.276873
CNTNAP5	-0.0633499999999998	0	0.0330279999999998	-0.101803	0.258744
RECQL4	-0.0872769999999985	0.331939999999999	-0.500805000000001	0.0394049999999995	-0.0486019999999998
GPR113	0.0137399999999994	0.114668999999999	0.114908	-0.102689	0.179785
TMC2	0.0322430000000002	0.765118	-0.0176530000000001	0.187475	-0.316481
SMCR5	-0.285211	-0.316675	-0.0261179999999999	0.151789	0
BICD2	0.124899	0.728188	-0.284899999999999	-0.7684635	0.364771999999999
ZIM3	0.0500859999999999	-0.0037069999999999	-0.0586019999999996	0.388594	-0.402179
NOX5	-0.167212	-0.00318499999999977	0.0012439999999998	-0.0773964999999999	0.423646
DAOA-AS1	-0.0740529999999997	-0.179392	-0.324285	-0.0907170000000002	-0.188847
KLHL4	0.280789	0.469832	-0.00454799999999977	-0.0420150000000001	0.0863490000000002
GPR156	0.0041449999999994	-0.213507	0.103828	0.153675	0.0584730000000002
SUOX	0.138408	1.003872	-0.287102999999999	-0.0597219999999998	-0.379323
GPR115	0.307359	1.0727	-0.372371	-0.559855	-0.183129
IL31RA	-0.150625	-0.114528	0.119687	0.125799	0.284958
SYTL5	0.0038450000000001	-0.0743529999999999	-0.163644	-0.0371764999999997	0.126049
SDCCAG8	-0.0508620000000004	0.242626	-0.200697	-0.495767999999999	-0.300921000000001
GPR111	-0.130848	0.00763000000000025	-0.0689070000000003	0.284016	-0.00456000000000012
SYN2	0	-0.0609679999999999	0.0870829999999998	0.253046	0.113234
ASB10	0.00587499999999963	0.329569	-0.168475	0.0299340000000008	-0.0646940000000003
HTR3C	-0.316396	0.163908999999999	-0.0370609999999996	0.440168	-0.23706
NFKBID	0.030869	-0.161226	-0.197862	0.00552850000000049	-0.216205
CD300LF	-0.144327	-0.118026	0.354447	0.193973	0.319765
GJA10	0.00826199999999933	-0.161786	-0.0700570000000003	-0.0227060000000003	-0.00888299999999997
WNT9A	0.12322	0.135773	-0.369938	-0.0635279999999998	0.194981
GAL3ST2	-0.0720400000000003	0.04582	-0.313013	0.187183	-0.533092000000001
PIP4K2B	0.00661300000000065	0.00936700000000013	-0.0566829999999996	0.193152499999999	0.0742069999999995
PIP4K2B	0.421978999999999	0.00948999999999955	-0.145496000000001	-0.778004500000001	0.225565
ODF3	-0.0268920000000001	0.0836039999999993	-0.124142	0.0759774999999996	0
WFDC13	-0.0544659999999997	-0.315735	-0.187448	0.0711214999999998	0.17482
C14orf48	-0.304453000000001	0.185471000000001	-0.16357	0.235706	-0.0647789999999997
SLFN5	0.174392	0.91623	-0.0882180000000004	-0.729046	0.597796
SERPINB12	0.0571229999999998	-0.105658	0.0355949999999998	0.272088	-0.171471
GIPC3	0.0508479999999993	0.467598000000001	-0.251606	0.203815	0.0659850000000004
PGLYRP3	-0.0399020000000001	0.344128	0.089359	0.4512755	0.074357
PSKH2	0.246091	0.0578909999999997	-0.0731840000000004	0.1393635	-0.364504
OR6W1P	-0.129881	-0.288802	0.0195020000000001	0.120415	-0.372719
MOGAT1	-0.13342	0.880715	-0.173967	-0.219487999999999	0.140225
GPR78	-0.0698540000000003	0.359056	-0.248815	-0.0556665000000001	0.294149
H1FOO	-0.190022	-0.316675	-0.180089000000001	0.0874059999999997	-0.0554970000000008
TAAR9	-0.0153860000000003	-0.125044	-0.123255	0.1914985	-0.0234810000000003
GNRHR2	-0.0765469999999997	0.0148250000000001	0.0587419999999996	0.2045465	-0.2469
BRWD1	-0.078157	-0.0118170000000002	0.150387	-0.0540010000000004	0.530742
NCRNA00257	-0.078157	-0.0118170000000002	0.150387	-0.0540010000000004	0.530742
MYOZ3	0.0328219999999999	0.563834	0.0209390000000003	0.318398	-0.372819
MYOZ3	-0.0785369999999999	-0.742941	-0.0650530000000007	0.3335795	-0.0880359999999998
BNIPL	0.120798	0.29369	0	0.1767315	0.0150409999999996
ASB11	-0.104168	0.533039	-0.112451	0.0552994999999998	-0.453817
OFCC1	0.0151150000000002	-0.273953	0.0838670000000001	-0.0346570000000002	-0.13978
OFCC1	-0.044584	-0.520739	-0.147833	0.1100275	0.158965
SDR9C7	0.083097	-0.11898	0.295271	0.1072505	-0.142874
OR5P3	-0.0915080000000001	0.11411	-0.0710959999999998	0.00536300000000001	0.484585
TRIM40	0.116675	0.425641	-0.166105	-0.0305165000000001	-0.070192
CSN1S2AP	0.0379870000000002	-0.00360899999999997	0.0690059999999999	0.179383	-0.00988699999999998
WFDC12	-0.25392	-0.134326000000001	0.326429	0.0586399999999996	0.0857719999999995
CRYGN	-0.0799309999999993	0.643404	0.518901000000001	0.0343489999999997	-0.470314
STARD6	-0.070049	-0.209367	0.0177970000000003	0.1192655	-0.158853
C11orf40	0.00729400000000036	0.133226	-0.201157	-0.1429545	-0.101434
BCL2L11	-0.0691629999999996	-0.274603999999999	-0.166385	0.247505	-0.13208
WFDC2	-0.172008	0.608113	-0.0685230000000003	0.0402054999999999	-0.0272649999999999
DEFB119	0.136724	-0.369009	-0.18273	-0.1316975	-0.397746
TAC4	-0.0291810000000003	0.476628	-0.25027	0.0911720000000003	-0.43299
BCL2L11	0.166159	0.294874	-0.0774410000000003	-0.487515500000001	0.00904300000000013
TIGD1	-0.0382610000000003	0.554602	0.0702359999999995	-0.0152010000000002	-0.0589149999999998
ALKBH5	0.368243	0.962110999999999	-0.442909	-0.620248000000002	-0.224609000000001
CCDC69	0.266652	0.182519	-0.244576	0.0311325	-0.270742
NFX1	-0.429317999999999	-0.730945999999999	0.35948	0.217129	0.420289
DSG2	-0.0657630000000005	0.309294	-0.275887	-1.0591025	0.492457
C5orf24	0.492844	0.797518	0.0528390000000005	-0.319487499999999	1.092049
DDX46	0.196312	-0.00837900000000058	-0.219009	0.125064999999999	0.182
C5orf24	0.196312	-0.00837900000000058	-0.219009	0.125064999999999	0.182
C5orf24	0.475414	-0.0685630000000002	0.0935129999999997	-0.401384	0.40426
KBTBD6	0.113345	0.257472	0.54334	-0.1135375	0.671099
CDK8	0.355343	0.699192	-0.362703	-0.2033885	-0.157522999999999
CDK8	0.546543	-0.224437	0.633886	-0.106457	0.10733
PTK6	-0.12546	-0.0481290000000003	0.0699989999999993	0.0330285000000003	0.082967
NKD1	-0.188496	0.0165179999999996	-0.236211	0.224735	-0.213453
STK38	0.315617	0.99465	-0.571236	-0.6826675	-0.174386
THEM4	-0.00508099999999967	0.550456	-0.213628	-0.415378	-0.113647
CLSPN	0.6018	0.212299	-0.501115	-0.0977299999999999	-0.0839270000000001
RBAK	0.619252	0.761537	-0.496208	-0.517342	0.0155239999999996
WDR62	-0.329813	-0.909084	-0.0918000000000001	0.0971694999999997	-0.168151
WDR62	-0.465679	0.0351939999999997	-0.0662410000000002	-0.181366	-0.20745
SLC39A12	0.061941	-0.374151	0.0713849999999998	-0.1033875	0.0812279999999999
RNF168	-0.297493	0.16032	0.191693	0.102787	0.152544
SVEP1	-0.110528	-0.288701	0.026491	0.0538859999999999	-0.0428890000000002
GATA4	0.133083999999999	0.599577	0	0.012124	0.0369169999999999
TC2N	0.356572	-0.211041	0.266279	-0.0616404999999998	-0.475191
C9orf72	0.301521	-0.350848	0.164768	0.328488	0.389769
C9orf72	0.333699	-0.224437	-0.0783609999999997	0.0433319999999995	0.545536
KCTD18	-0.170933	0.490838	-0.0341500000000003	0.111048500000001	0
